trading_date,spread_mid,contracts,price_01,front_contract,contract_leg
2018-12-17,-2.2,"sc1904,sc1905",419.0,sc1901,4-5
2018-12-18,-2.3,"sc1904,sc1905",411.6,sc1901,4-5
2018-12-19,-2.4,"sc1904,sc1905",395.1,sc1901,4-5
2018-12-20,-2.0,"sc1904,sc1905",398.1,sc1901,4-5
2018-12-21,-1.7,"sc1904,sc1905",400.9,sc1901,4-5
2018-12-24,-1.2,"sc1904,sc1905",394.5,sc1901,4-5
2018-12-25,-0.8,"sc1904,sc1905",385.0,sc1901,4-5
2018-12-26,-1.3,"sc1904,sc1905",374.7,sc1901,4-5
2018-12-27,-1.6,"sc1904,sc1905",381.0,sc1901,4-5
2018-12-28,-2.1,"sc1904,sc1905",377.0,sc1901,4-5
2019-01-02,-2.0,"sc1905,sc1906",370.7,sc1902,4-5
2019-01-03,-2.9,"sc1905,sc1906",379.8,sc1902,4-5
2019-01-04,-2.9,"sc1905,sc1906",388.7,sc1902,4-5
2019-01-07,-2.3,"sc1905,sc1906",401.4,sc1902,4-5
2019-01-08,-1.8,"sc1905,sc1906",405.1,sc1902,4-5
2019-01-09,-1.1,"sc1905,sc1906",412.2,sc1902,4-5
2019-01-10,-0.9,"sc1905,sc1906",423.6,sc1902,4-5
2019-01-11,-0.7,"sc1905,sc1906",424.5,sc1902,4-5
2019-01-14,-1.2,"sc1905,sc1906",416.3,sc1902,4-5
2019-01-15,-1.6,"sc1905,sc1906",412.4,sc1902,4-5
2019-01-16,-1.3,"sc1905,sc1906",410.5,sc1902,4-5
2019-01-17,-0.9,"sc1905,sc1906",411.8,sc1902,4-5
2019-01-18,-0.6,"sc1905,sc1906",410.5,sc1902,4-5
2019-01-21,-0.3,"sc1905,sc1906",414.6,sc1902,4-5
2019-01-22,0.1,"sc1905,sc1906",417.2,sc1902,4-5
2019-01-23,-0.4,"sc1905,sc1906",427.6,sc1902,4-5
2019-01-24,-0.7,"sc1905,sc1906",423.6,sc1902,4-5
2019-01-25,-0.6,"sc1905,sc1906",422.6,sc1902,4-5
2019-01-28,-1.5,"sc1906,sc1907",427.8,sc1903,4-5
2019-01-29,-1.1,"sc1906,sc1907",417.9,sc1903,4-5
2019-01-30,-1.3,"sc1906,sc1907",425.2,sc1903,4-5
2019-01-31,-1.5,"sc1906,sc1907",431.4,sc1903,4-5
2019-02-01,-0.8,"sc1906,sc1907",429.8,sc1903,4-5
2019-02-11,-1.1,"sc1906,sc1907",428.2,sc1903,4-5
2019-02-12,-1.2,"sc1906,sc1907",428.7,sc1903,4-5
2019-02-13,-1.1,"sc1906,sc1907",433.3,sc1903,4-5
2019-02-14,-0.7,"sc1906,sc1907",435.9,sc1903,4-5
2019-02-15,-0.3,"sc1906,sc1907",441.7,sc1903,4-5
2019-02-18,-0.6,"sc1906,sc1907",450.6,sc1903,4-5
2019-02-20,-0.9,"sc1906,sc1907",451.2,sc1903,4-5
2019-02-21,-0.7,"sc1906,sc1907",449.6,sc1903,4-5
2019-02-22,-1.1,"sc1906,sc1907",446.4,sc1903,4-5
2019-02-25,-1.3,"sc1906,sc1907",446.3,sc1903,4-5
2019-02-26,-1.9,"sc1906,sc1907",426.8,sc1903,4-5
2019-02-27,-2.8,"sc1906,sc1907",427.3,sc1903,4-5
2019-02-28,-2.9,"sc1906,sc1907",430.1,sc1903,4-5
2019-03-01,-2.3,"sc1907,sc1908",443.0,sc1904,4-5
2019-03-04,-1.7,"sc1907,sc1908",438.4,sc1904,4-5
2019-03-05,-1.9,"sc1907,sc1908",438.4,sc1904,4-5
2019-03-06,-2.1,"sc1907,sc1908",433.8,sc1904,4-5
2019-03-07,-2.0,"sc1907,sc1908",439.7,sc1904,4-5
2019-03-08,-1.7,"sc1907,sc1908",439.9,sc1904,4-5
2019-03-11,-2.1,"sc1907,sc1908",432.9,sc1904,4-5
2019-03-12,-1.7,"sc1907,sc1908",444.9,sc1904,4-5
2019-03-13,-1.6,"sc1907,sc1908",444.2,sc1904,4-5
2019-03-14,-1.6,"sc1907,sc1908",450.4,sc1904,4-5
2019-03-15,-1.0,"sc1907,sc1908",452.2,sc1904,4-5
2019-03-18,-1.7,"sc1907,sc1908",450.1,sc1904,4-5
2019-03-19,-1.1,"sc1907,sc1908",461.8,sc1904,4-5
2019-03-20,-0.6,"sc1907,sc1908",462.5,sc1904,4-5
2019-03-21,0.3,"sc1907,sc1908",466.3,sc1904,4-5
2019-03-22,0.6,"sc1907,sc1908",467.7,sc1904,4-5
2019-03-25,0.7,"sc1907,sc1908",459.0,sc1904,4-5
2019-03-26,0.4,"sc1907,sc1908",459.1,sc1904,4-5
2019-03-27,0.5,"sc1907,sc1908",463.3,sc1904,4-5
2019-03-28,0.6,"sc1907,sc1908",462.2,sc1904,4-5
2019-03-29,1.0,"sc1907,sc1908",453.5,sc1904,4-5
2019-04-01,1.1,"sc1908,sc1909",459.4,sc1905,4-5
2019-04-02,0.9,"sc1908,sc1909",467.5,sc1905,4-5
2019-04-03,1.1,"sc1908,sc1909",471.7,sc1905,4-5
2019-04-04,0.2,"sc1908,sc1909",469.5,sc1905,4-5
2019-04-08,0.5,"sc1908,sc1909",478.2,sc1905,4-5
2019-04-09,0.8,"sc1908,sc1909",479.3,sc1905,4-5
2019-04-10,0.4,"sc1908,sc1909",475.7,sc1905,4-5
2019-04-11,1.0,"sc1908,sc1909",480.3,sc1905,4-5
2019-04-12,0.7,"sc1908,sc1909",475.8,sc1905,4-5
2019-04-15,1.1,"sc1908,sc1909",473.7,sc1905,4-5
2019-04-16,1.6,"sc1908,sc1909",468.2,sc1905,4-5
2019-04-17,1.2,"sc1908,sc1909",470.7,sc1905,4-5
2019-04-18,0.3,"sc1908,sc1909",472.0,sc1905,4-5
2019-04-19,0.5,"sc1908,sc1909",472.5,sc1905,4-5
2019-04-22,0.8,"sc1908,sc1909",480.3,sc1905,4-5
2019-04-23,1.0,"sc1908,sc1909",489.0,sc1905,4-5
2019-04-24,1.7,"sc1908,sc1909",493.2,sc1905,4-5
2019-04-25,2.0,"sc1908,sc1909",494.7,sc1905,4-5
2019-04-26,2.7,"sc1908,sc1909",499.5,sc1905,4-5
2019-04-29,2.0,"sc1908,sc1909",485.7,sc1905,4-5
2019-04-30,2.1,"sc1908,sc1909",488.1,sc1905,4-5
2019-05-06,2.1,"sc1909,sc1910",472.5,sc1906,4-5
2019-05-07,2.2,"sc1909,sc1910",483.5,sc1906,4-5
2019-05-08,2.2,"sc1909,sc1910",480.2,sc1906,4-5
2019-05-09,2.1,"sc1909,sc1910",482.6,sc1906,4-5
2019-05-10,1.9,"sc1909,sc1910",486.1,sc1906,4-5
2019-05-13,2.2,"sc1909,sc1910",491.3,sc1906,4-5
2019-05-14,1.2,"sc1909,sc1910",497.1,sc1906,4-5
2019-05-15,2.5,"sc1909,sc1910",501.2,sc1906,4-5
2019-05-16,2.4,"sc1909,sc1910",505.5,sc1906,4-5
2019-05-17,3.0,"sc1909,sc1910",512.3,sc1906,4-5
2019-05-20,3.0,"sc1909,sc1910",514.2,sc1906,4-5
2019-05-21,3.7,"sc1909,sc1910",507.1,sc1906,4-5
2019-05-22,3.6,"sc1909,sc1910",504.0,sc1906,4-5
2019-05-23,3.4,"sc1909,sc1910",494.0,sc1906,4-5
2019-05-24,3.3,"sc1909,sc1910",469.7,sc1906,4-5
2019-05-27,2.9,"sc1909,sc1910",473.7,sc1906,4-5
2019-05-28,2.4,"sc1909,sc1910",475.0,sc1906,4-5
2019-05-29,1.9,"sc1909,sc1910",470.2,sc1906,4-5
2019-05-30,2.1,"sc1909,sc1910",466.1,sc1906,4-5
2019-05-31,1.9,"sc1909,sc1910",461.2,sc1906,4-5
2019-06-03,0.6,"sc1910,sc1911",435.2,sc1907,4-5
2019-06-04,0.4,"sc1910,sc1911",425.5,sc1907,4-5
2019-06-05,1.4,"sc1910,sc1911",426.2,sc1907,4-5
2019-06-06,0.3,"sc1910,sc1911",417.6,sc1907,4-5
2019-06-10,1.1,"sc1910,sc1911",434.5,sc1907,4-5
2019-06-11,0.6,"sc1910,sc1911",429.9,sc1907,4-5
2019-06-12,0.8,"sc1910,sc1911",426.1,sc1907,4-5
2019-06-13,0.4,"sc1910,sc1911",420.2,sc1907,4-5
2019-06-14,1.0,"sc1910,sc1911",425.5,sc1907,4-5
2019-06-17,1.0,"sc1910,sc1911",427.3,sc1907,4-5
2019-06-18,0.4,"sc1910,sc1911",419.6,sc1907,4-5
2019-06-19,-0.2,"sc1910,sc1911",420.0,sc1907,4-5
2019-06-20,-0.3,"sc1910,sc1911",418.9,sc1907,4-5
2019-06-21,0.5,"sc1910,sc1911",431.6,sc1907,4-5
2019-06-24,0.3,"sc1910,sc1911",436.8,sc1907,4-5
2019-06-25,0.8,"sc1910,sc1911",431.2,sc1907,4-5
2019-06-26,0.4,"sc1910,sc1911",432.9,sc1907,4-5
2019-06-27,0.0,"sc1910,sc1911",435.9,sc1907,4-5
2019-06-28,0.6,"sc1910,sc1911",437.4,sc1907,4-5
2019-07-01,0.0,"sc1911,sc1912",447.3,sc1908,4-5
2019-07-02,0.2,"sc1911,sc1912",442.0,sc1908,4-5
2019-07-03,1.2,"sc1911,sc1912",430.2,sc1908,4-5
2019-07-04,0.5,"sc1911,sc1912",431.9,sc1908,4-5
2019-07-05,0.5,"sc1911,sc1912",431.3,sc1908,4-5
2019-07-08,0.4,"sc1911,sc1912",439.1,sc1908,4-5
2019-07-09,0.4,"sc1911,sc1912",443.9,sc1908,4-5
2019-07-10,0.2,"sc1911,sc1912",441.6,sc1908,4-5
2019-07-11,0.2,"sc1911,sc1912",455.7,sc1908,4-5
2019-07-12,0.7,"sc1911,sc1912",457.8,sc1908,4-5
2019-07-15,0.8,"sc1911,sc1912",454.8,sc1908,4-5
2019-07-16,0.9,"sc1911,sc1912",453.0,sc1908,4-5
2019-07-17,0.9,"sc1911,sc1912",443.7,sc1908,4-5
2019-07-18,0.9,"sc1911,sc1912",433.5,sc1908,4-5
2019-07-19,0.5,"sc1911,sc1912",421.6,sc1908,4-5
2019-07-22,0.6,"sc1911,sc1912",423.1,sc1908,4-5
2019-07-23,0.5,"sc1911,sc1912",427.4,sc1908,4-5
2019-07-24,0.8,"sc1911,sc1912",430.4,sc1908,4-5
2019-07-25,1.6,"sc1911,sc1912",433.4,sc1908,4-5
2019-07-26,1.7,"sc1911,sc1912",435.8,sc1908,4-5
2019-07-29,1.8,"sc1911,sc1912",435.5,sc1908,4-5
2019-07-30,1.2,"sc1911,sc1912",425.2,sc1908,4-5
2019-07-31,1.0,"sc1911,sc1912",427.5,sc1908,4-5
2019-08-01,0.5,"sc1912,sc2001",444.0,sc1909,4-5
2019-08-02,0.0,"sc1912,sc2001",432.1,sc1909,4-5
2019-08-05,0.3,"sc1912,sc2001",433.5,sc1909,4-5
2019-08-06,0.3,"sc1912,sc2001",429.4,sc1909,4-5
2019-08-07,0.2,"sc1912,sc2001",423.3,sc1909,4-5
2019-08-08,-0.1,"sc1912,sc2001",408.6,sc1909,4-5
2019-08-09,-0.2,"sc1912,sc2001",409.9,sc1909,4-5
2019-08-12,-0.6,"sc1912,sc2001",418.8,sc1909,4-5
2019-08-13,-0.2,"sc1912,sc2001",419.7,sc1909,4-5
2019-08-14,0.0,"sc1912,sc2001",430.9,sc1909,4-5
2019-08-15,-0.3,"sc1912,sc2001",420.5,sc1909,4-5
2019-08-16,0.0,"sc1912,sc2001",418.6,sc1909,4-5
2019-08-19,0.4,"sc1912,sc2001",425.7,sc1909,4-5
2019-08-20,1.2,"sc1912,sc2001",432.8,sc1909,4-5
2019-08-21,1.6,"sc1912,sc2001",429.5,sc1909,4-5
2019-08-22,1.6,"sc1912,sc2001",432.7,sc1909,4-5
2019-08-23,1.4,"sc1912,sc2001",428.5,sc1909,4-5
2019-08-26,1.5,"sc1912,sc2001",422.8,sc1909,4-5
2019-08-27,1.5,"sc1912,sc2001",425.2,sc1909,4-5
2019-08-28,0.9,"sc1912,sc2001",423.0,sc1909,4-5
2019-08-29,0.7,"sc1912,sc2001",429.0,sc1909,4-5
2019-08-30,0.9,"sc1912,sc2001",411.8,sc1909,4-5
2019-09-02,1.1,"sc2001,sc2002",432.7,sc1910,4-5
2019-09-03,1.0,"sc2001,sc2002",430.3,sc1910,4-5
2019-09-04,1.4,"sc2001,sc2002",425.5,sc1910,4-5
2019-09-05,1.3,"sc2001,sc2002",439.2,sc1910,4-5
2019-09-06,1.3,"sc2001,sc2002",445.1,sc1910,4-5
2019-09-09,0.9,"sc2001,sc2002",444.6,sc1910,4-5
2019-09-10,1.7,"sc2001,sc2002",450.1,sc1910,4-5
2019-09-11,2.3,"sc2001,sc2002",460.9,sc1910,4-5
2019-09-12,2.4,"sc2001,sc2002",450.3,sc1910,4-5
2019-09-16,2.7,"sc2001,sc2002",479.8,sc1910,4-5
2019-09-17,3.7,"sc2001,sc2002",496.7,sc1910,4-5
2019-09-18,5.0,"sc2001,sc2002",487.2,sc1910,4-5
2019-09-19,5.6,"sc2001,sc2002",473.5,sc1910,4-5
2019-09-20,5.1,"sc2001,sc2002",458.5,sc1910,4-5
2019-09-23,4.7,"sc2001,sc2002",472.7,sc1910,4-5
2019-09-24,2.1,"sc2002,sc2003",464.3,sc1911,4-5
2019-09-25,2.2,"sc2002,sc2003",457.2,sc1911,4-5
2019-09-26,2.1,"sc2002,sc2003",449.8,sc1911,4-5
2019-09-27,1.9,"sc2002,sc2003",448.7,sc1911,4-5
2019-09-30,1.9,"sc2002,sc2003",448.1,sc1911,4-5
2019-10-08,1.5,"sc2002,sc2003",437.6,sc1911,4-5
2019-10-09,1.9,"sc2002,sc2003",447.0,sc1911,4-5
2019-10-10,2.7,"sc2002,sc2003",451.7,sc1911,4-5
2019-10-11,2.4,"sc2002,sc2003",458.1,sc1911,4-5
2019-10-14,2.6,"sc2002,sc2003",471.7,sc1911,4-5
2019-10-15,2.4,"sc2002,sc2003",466.6,sc1911,4-5
2019-10-16,2.6,"sc2002,sc2003",465.1,sc1911,4-5
2019-10-17,2.6,"sc2002,sc2003",451.4,sc1911,4-5
2019-10-18,2.2,"sc2002,sc2003",445.1,sc1911,4-5
2019-10-21,2.4,"sc2002,sc2003",443.2,sc1911,4-5
2019-10-22,2.0,"sc2002,sc2003",437.2,sc1911,4-5
2019-10-23,1.9,"sc2002,sc2003",438.6,sc1911,4-5
2019-10-24,1.9,"sc2002,sc2003",441.3,sc1911,4-5
2019-10-25,2.9,"sc2002,sc2003",451.1,sc1911,4-5
2019-10-28,3.8,"sc2002,sc2003",447.9,sc1911,4-5
2019-10-29,3.7,"sc2002,sc2003",456.7,sc1911,4-5
2019-10-30,4.3,"sc2002,sc2003",451.1,sc1911,4-5
2019-10-31,5.2,"sc2002,sc2003",452.8,sc1911,4-5
2019-11-01,2.6,"sc2003,sc2004",444.3,sc1912,4-5
2019-11-04,2.8,"sc2003,sc2004",449.3,sc1912,4-5
2019-11-05,2.5,"sc2003,sc2004",458.4,sc1912,4-5
2019-11-06,2.4,"sc2003,sc2004",459.6,sc1912,4-5
2019-11-07,3.1,"sc2003,sc2004",456.4,sc1912,4-5
2019-11-08,3.8,"sc2003,sc2004",456.0,sc1912,4-5
2019-11-11,4.7,"sc2003,sc2004",452.8,sc1912,4-5
2019-11-12,4.5,"sc2003,sc2004",455.9,sc1912,4-5
2019-11-13,3.9,"sc2003,sc2004",453.9,sc1912,4-5
2019-11-14,3.7,"sc2003,sc2004",453.4,sc1912,4-5
2019-11-15,3.0,"sc2003,sc2004",453.9,sc1912,4-5
2019-11-18,3.2,"sc2003,sc2004",453.7,sc1912,4-5
2019-11-19,3.0,"sc2003,sc2004",454.0,sc1912,4-5
2019-11-20,4.1,"sc2003,sc2004",451.2,sc1912,4-5
2019-11-21,3.2,"sc2003,sc2004",454.8,sc1912,4-5
2019-11-22,3.6,"sc2003,sc2004",453.8,sc1912,4-5
2019-11-25,3.0,"sc2003,sc2004",456.1,sc1912,4-5
2019-11-26,3.6,"sc2003,sc2004",454.6,sc1912,4-5
2019-11-27,3.2,"sc2003,sc2004",456.2,sc1912,4-5
2019-11-28,3.4,"sc2003,sc2004",447.3,sc1912,4-5
2019-11-29,3.8,"sc2003,sc2004",451.2,sc1912,4-5
2019-12-02,4.0,"sc2004,sc2005",454.8,sc2001,4-5
2019-12-03,3.4,"sc2004,sc2005",451.7,sc2001,4-5
2019-12-04,3.6,"sc2004,sc2005",449.2,sc2001,4-5
2019-12-05,4.1,"sc2004,sc2005",456.3,sc2001,4-5
2019-12-06,4.1,"sc2004,sc2005",458.0,sc2001,4-5
2019-12-09,3.8,"sc2004,sc2005",464.8,sc2001,4-5
2019-12-10,4.2,"sc2004,sc2005",469.2,sc2001,4-5
2019-12-11,3.9,"sc2004,sc2005",470.9,sc2001,4-5
2019-12-12,4.0,"sc2004,sc2005",466.1,sc2001,4-5
2019-12-13,4.2,"sc2004,sc2005",462.2,sc2001,4-5
2019-12-16,3.4,"sc2004,sc2005",467.4,sc2001,4-5
2019-12-17,3.8,"sc2004,sc2005",470.2,sc2001,4-5
2019-12-18,3.8,"sc2004,sc2005",480.4,sc2001,4-5
2019-12-19,3.8,"sc2004,sc2005",476.3,sc2001,4-5
2019-12-20,3.5,"sc2004,sc2005",468.0,sc2001,4-5
2019-12-23,3.2,"sc2005,sc2006",478.1,sc2002,4-5
2019-12-24,2.8,"sc2005,sc2006",479.1,sc2002,4-5
2019-12-25,2.8,"sc2005,sc2006",483.6,sc2002,4-5
2019-12-26,2.5,"sc2005,sc2006",484.4,sc2002,4-5
2019-12-27,2.7,"sc2005,sc2006",487.1,sc2002,4-5
2019-12-30,2.8,"sc2005,sc2006",490.2,sc2002,4-5
2019-12-31,3.2,"sc2005,sc2006",487.5,sc2002,4-5
2020-01-02,3.2,"sc2005,sc2006",481.7,sc2002,4-5
2020-01-03,3.1,"sc2005,sc2006",486.5,sc2002,4-5
2020-01-06,3.8,"sc2005,sc2006",507.8,sc2002,4-5
2020-01-07,4.3,"sc2005,sc2006",499.9,sc2002,4-5
2020-01-08,4.2,"sc2005,sc2006",498.4,sc2002,4-5
2020-01-09,3.1,"sc2005,sc2006",483.2,sc2002,4-5
2020-01-10,3.0,"sc2005,sc2006",470.9,sc2002,4-5
2020-01-13,2.6,"sc2005,sc2006",468.8,sc2002,4-5
2020-01-14,2.5,"sc2005,sc2006",458.6,sc2002,4-5
2020-01-15,1.9,"sc2005,sc2006",458.0,sc2002,4-5
2020-01-16,1.4,"sc2005,sc2006",453.3,sc2002,4-5
2020-01-17,2.0,"sc2006,sc2007",465.3,sc2003,4-5
2020-01-20,1.4,"sc2006,sc2007",466.1,sc2003,4-5
2020-01-21,1.9,"sc2006,sc2007",464.0,sc2003,4-5
2020-01-22,1.5,"sc2006,sc2007",461.0,sc2003,4-5
2020-01-23,2.1,"sc2006,sc2007",451.1,sc2003,4-5
2020-02-03,-8.9,"sc2006,sc2007",431.3,sc2003,4-5
2020-02-04,-0.3,"sc2006,sc2007",396.5,sc2003,4-5
2020-02-05,-1.1,"sc2006,sc2007",396.8,sc2003,4-5
2020-02-06,-0.5,"sc2006,sc2007",402.3,sc2003,4-5
2020-02-07,-1.3,"sc2006,sc2007",398.4,sc2003,4-5
2020-02-10,-1.5,"sc2006,sc2007",393.5,sc2003,4-5
2020-02-11,-2.2,"sc2006,sc2007",391.7,sc2003,4-5
2020-02-12,-1.8,"sc2006,sc2007",394.5,sc2003,4-5
2020-02-13,-1.3,"sc2006,sc2007",400.0,sc2003,4-5
2020-02-14,-0.9,"sc2006,sc2007",399.6,sc2003,4-5
2020-02-17,-0.7,"sc2006,sc2007",401.5,sc2003,4-5
2020-02-18,-0.9,"sc2006,sc2007",399.2,sc2003,4-5
2020-02-19,-1.1,"sc2006,sc2007",403.8,sc2003,4-5
2020-02-20,-0.8,"sc2006,sc2007",411.9,sc2003,4-5
2020-02-21,-0.5,"sc2006,sc2007",408.9,sc2003,4-5
2020-02-24,-0.9,"sc2006,sc2007",393.1,sc2003,4-5
2020-02-25,-1.6,"sc2006,sc2007",388.3,sc2003,4-5
2020-02-26,-2.8,"sc2006,sc2007",377.9,sc2003,4-5
2020-02-27,-2.4,"sc2006,sc2007",360.3,sc2003,4-5
2020-02-28,-2.3,"sc2006,sc2007",347.0,sc2003,4-5
2020-03-02,-2.5,"sc2007,sc2008",359.7,sc2004,4-5
2020-03-03,-1.8,"sc2007,sc2008",372.4,sc2004,4-5
2020-03-04,-2.5,"sc2007,sc2008",368.5,sc2004,4-5
2020-03-05,-2.5,"sc2007,sc2008",366.6,sc2004,4-5
2020-03-06,-2.9,"sc2007,sc2008",351.9,sc2004,4-5
2020-03-09,-2.1,"sc2007,sc2008",340.4,sc2004,4-5
2020-03-10,-2.0,"sc2007,sc2008",325.5,sc2004,4-5
2020-03-11,-7.3,"sc2007,sc2008",275.2,sc2004,4-5
2020-03-12,-7.1,"sc2007,sc2008",252.6,sc2004,4-5
2020-03-13,-7.5,"sc2007,sc2008",252.7,sc2004,4-5
2020-03-16,-7.5,"sc2007,sc2008",250.1,sc2004,4-5
2020-03-17,-7.6,"sc2007,sc2008",239.4,sc2004,4-5
2020-03-18,-7.4,"sc2007,sc2008",232.3,sc2004,4-5
2020-03-19,-7.8,"sc2007,sc2008",215.0,sc2004,4-5
2020-03-20,-7.3,"sc2007,sc2008",232.9,sc2004,4-5
2020-03-23,-7.2,"sc2007,sc2008",229.8,sc2004,4-5
2020-03-24,-7.5,"sc2007,sc2008",245.4,sc2004,4-5
2020-03-25,-7.6,"sc2007,sc2008",251.4,sc2004,4-5
2020-03-26,-7.6,"sc2007,sc2008",249.1,sc2004,4-5
2020-03-27,-7.6,"sc2007,sc2008",243.8,sc2004,4-5
2020-03-30,-7.8,"sc2007,sc2008",239.1,sc2004,4-5
2020-03-31,-7.7,"sc2007,sc2008",245.1,sc2004,4-5
2020-04-01,-7.7,"sc2008,sc2009",256.9,sc2005,4-5
2020-04-02,-7.6,"sc2008,sc2009",267.4,sc2005,4-5
2020-04-03,-7.1,"sc2008,sc2009",278.3,sc2005,4-5
2020-04-07,-6.8,"sc2008,sc2009",289.2,sc2005,4-5
2020-04-08,-6.6,"sc2008,sc2009",285.9,sc2005,4-5
2020-04-09,-6.3,"sc2008,sc2009",293.4,sc2005,4-5
2020-04-10,-6.9,"sc2008,sc2009",285.0,sc2005,4-5
2020-04-13,-7.6,"sc2008,sc2009",286.5,sc2005,4-5
2020-04-14,-7.9,"sc2008,sc2009",276.3,sc2005,4-5
2020-04-15,-8.7,"sc2008,sc2009",267.7,sc2005,4-5
2020-04-16,-12.8,"sc2008,sc2009",258.4,sc2005,4-5
2020-04-17,-14.2,"sc2008,sc2009",245.3,sc2005,4-5
2020-04-20,-14.7,"sc2008,sc2009",234.2,sc2005,4-5
2020-04-21,-15.0,"sc2008,sc2009",228.2,sc2005,4-5
2020-04-22,-13.4,"sc2008,sc2009",205.4,sc2005,4-5
2020-04-23,-17.0,"sc2008,sc2009",213.7,sc2005,4-5
2020-04-24,-17.3,"sc2008,sc2009",225.2,sc2005,4-5
2020-04-27,-18.2,"sc2008,sc2009",212.7,sc2005,4-5
2020-04-28,-20.1,"sc2008,sc2009",202.2,sc2005,4-5
2020-04-29,-21.9,"sc2008,sc2009",212.9,sc2005,4-5
2020-04-30,-20.4,"sc2008,sc2009",227.2,sc2005,4-5
2020-05-06,-13.7,"sc2009,sc2010",248.2,sc2006,4-5
2020-05-07,-13.3,"sc2009,sc2010",246.8,sc2006,4-5
2020-05-08,-12.2,"sc2009,sc2010",247.1,sc2006,4-5
2020-05-11,-12.5,"sc2009,sc2010",243.7,sc2006,4-5
2020-05-12,-12.2,"sc2009,sc2010",241.1,sc2006,4-5
2020-05-13,-11.6,"sc2009,sc2010",237.4,sc2006,4-5
2020-05-14,-11.4,"sc2009,sc2010",231.6,sc2006,4-5
2020-05-15,-10.0,"sc2009,sc2010",238.7,sc2006,4-5
2020-05-18,-8.7,"sc2009,sc2010",246.7,sc2006,4-5
2020-05-19,-8.0,"sc2009,sc2010",258.5,sc2006,4-5
2020-05-20,-7.8,"sc2009,sc2010",254.3,sc2006,4-5
2020-05-21,-7.4,"sc2009,sc2010",261.8,sc2006,4-5
2020-05-22,-7.5,"sc2009,sc2010",258.5,sc2006,4-5
2020-05-25,-8.6,"sc2009,sc2010",253.8,sc2006,4-5
2020-05-26,-8.0,"sc2009,sc2010",259.2,sc2006,4-5
2020-05-27,-8.4,"sc2009,sc2010",258.4,sc2006,4-5
2020-05-28,-8.2,"sc2009,sc2010",258.0,sc2006,4-5
2020-05-29,-8.0,"sc2009,sc2010",261.1,sc2006,4-5
2020-06-01,-7.4,"sc2010,sc2011",276.8,sc2007,4-5
2020-06-02,-7.6,"sc2010,sc2011",278.3,sc2007,4-5
2020-06-03,-7.2,"sc2010,sc2011",286.7,sc2007,4-5
2020-06-04,-7.1,"sc2010,sc2011",284.3,sc2007,4-5
2020-06-05,-7.7,"sc2010,sc2011",282.2,sc2007,4-5
2020-06-08,-6.7,"sc2010,sc2011",292.1,sc2007,4-5
2020-06-09,-6.4,"sc2010,sc2011",290.4,sc2007,4-5
2020-06-10,-6.5,"sc2010,sc2011",288.3,sc2007,4-5
2020-06-11,-6.6,"sc2010,sc2011",285.4,sc2007,4-5
2020-06-12,-7.9,"sc2010,sc2011",270.5,sc2007,4-5
2020-06-15,-8.7,"sc2010,sc2011",267.8,sc2007,4-5
2020-06-16,-9.0,"sc2010,sc2011",270.2,sc2007,4-5
2020-06-17,-8.2,"sc2010,sc2011",279.5,sc2007,4-5
2020-06-18,-8.0,"sc2010,sc2011",279.7,sc2007,4-5
2020-06-19,-7.8,"sc2010,sc2011",281.9,sc2007,4-5
2020-06-22,-7.7,"sc2010,sc2011",284.4,sc2007,4-5
2020-06-23,-7.9,"sc2010,sc2011",285.0,sc2007,4-5
2020-06-24,-8.4,"sc2010,sc2011",285.4,sc2007,4-5
2020-06-29,-8.0,"sc2010,sc2011",273.2,sc2007,4-5
2020-06-30,-7.8,"sc2010,sc2011",281.2,sc2007,4-5
2020-07-01,-6.5,"sc2011,sc2012",292.0,sc2008,4-5
2020-07-02,-6.2,"sc2011,sc2012",294.5,sc2008,4-5
2020-07-03,-5.9,"sc2011,sc2012",298.6,sc2008,4-5
2020-07-06,-6.6,"sc2011,sc2012",296.8,sc2008,4-5
2020-07-07,-6.8,"sc2011,sc2012",297.8,sc2008,4-5
2020-07-08,-6.7,"sc2011,sc2012",298.7,sc2008,4-5
2020-07-09,-6.3,"sc2011,sc2012",299.1,sc2008,4-5
2020-07-10,-7.0,"sc2011,sc2012",293.8,sc2008,4-5
2020-07-13,-7.4,"sc2011,sc2012",296.2,sc2008,4-5
2020-07-14,-8.3,"sc2011,sc2012",293.5,sc2008,4-5
2020-07-15,-8.3,"sc2011,sc2012",294.9,sc2008,4-5
2020-07-16,-9.9,"sc2011,sc2012",293.1,sc2008,4-5
2020-07-17,-10.0,"sc2011,sc2012",289.6,sc2008,4-5
2020-07-20,-10.8,"sc2011,sc2012",284.0,sc2008,4-5
2020-07-21,-10.4,"sc2011,sc2012",284.8,sc2008,4-5
2020-07-22,-10.4,"sc2011,sc2012",289.2,sc2008,4-5
2020-07-23,-10.8,"sc2011,sc2012",286.6,sc2008,4-5
2020-07-24,-10.5,"sc2011,sc2012",286.2,sc2008,4-5
2020-07-27,-10.8,"sc2011,sc2012",282.1,sc2008,4-5
2020-07-28,-11.7,"sc2011,sc2012",278.4,sc2008,4-5
2020-07-29,-11.7,"sc2011,sc2012",276.7,sc2008,4-5
2020-07-30,-11.5,"sc2011,sc2012",279.5,sc2008,4-5
2020-07-31,-11.5,"sc2011,sc2012",274.1,sc2008,4-5
